@relation web_shells

@attribute file_size		    REAL
@attribute IoC      		    REAL
@attribute entropy  		    REAL
@attribute nasty_sig_count      REAL
@attribute sup_nasty_sig_count  REAL
@attribute eval_uses      		REAL
@attribute compression_ratio  	REAL
@attribute longest_word_len  	REAL
@attribute class	            {0, 1}

@data
678,0.0365746853,5.273636311,0,0,0,0.7168141593,93,1
668,0.03636355475,5.299035166,0,0,0,0.7125748503,102,1
698,0.03620510333,5.303952521,0,0,0,0.7206303725,70,1
66160,0.03141964223,5.618867845,22,0,3,0.2790205562,784,1
688,0.03729562303,5.241337058,0,0,0,0.7180232558,80,1
668,0.03606729569,5.316252768,0,0,0,0.7305389222,100,1
779,0.04108160551,5.200254973,0,0,0,0.6944801027,82,1
752,0.04734821656,5.074719366,0,0,0,0.6808510638,25,1
605,0.02711084604,5.004864311,5,0,4,0.6115702479,41,1
759,0.04030438607,5.215288603,0,0,0,0.6811594203,106,1
3441,0.09618435014,5.309212645,2,0,1,0.3539668701,75,1
769,0.04138559276,5.186137823,0,0,0,0.689206762,93,1
311610,0.02312266904,6.085208841,108,0,1,0.2314527775,30070,1
698,0.03667786214,5.278327756,0,0,0,0.717765043,72,1
695,0.03630709265,5.309531787,0,0,0,0.7223021583,80,1
12828,0.03006617847,5.560666243,17,0,1,0.3089335828,108,1
762,0.04007711914,5.196275797,0,0,0,0.6902887139,89,1
42880,0.02831390714,5.604846445,45,0,0,0.2799440299,1345,1
869,0.0347478165,5.248944961,2,0,0,0.499424626,30,1
18692,0.07748048119,5.624859533,3,0,0,0.2701690563,1703,1
1883,0.8345761591,5.015484424,0,0,0,0.07010090281,39,1
752,0.04392724594,5.135472483,0,0,0,0.6981382979,105,1
752,0.0451596453,5.111960625,0,0,0,0.6928191489,104,1
6729,0.03235940449,5.370628529,11,0,1,0.3562193491,84,1
742,0.04697884042,5.071406996,0,0,0,0.6846361186,114,1
2475,0.03191886529,5.597560399,3,0,0,0.4096969697,42,1
4656,0.03094809157,5.387751214,14,0,1,0.3707044674,39,1
3924,0.03636308833,5.338202403,0,0,0,0.3200815494,46,1
146412,0.01562368632,6.000879176,2,0,0,0.7576018359,146406,1
38744,0.08152646029,5.515982852,10,0,0,0.2314422878,416,1
678,0.03627403563,5.283749536,0,0,0,0.7212389381,94,1
62716,0.02889813566,5.626027298,0,0,0,0.2105363862,177,1
34705,0.02530287989,5.678638891,12,0,0,0.2851174182,1046,1
759,0.03972036529,5.223765358,0,0,0,0.6903820817,103,1
63901,0.01563095976,6.012778854,1,0,0,0.7573903382,63227,1
698,0.03632843172,5.29454913,0,0,0,0.7148997135,75,1
98533,0.02374069058,6.016317352,22,0,1,0.2334141861,126,1
58939,0.01561393314,6.00329031,2,0,0,0.757562904,58875,1
779,0.0428702014,5.19935874,0,0,0,0.6970474968,87,1
35152,0.02506448682,5.692669106,12,0,0,0.2880632681,1046,1
160573,0.03745567213,5.714873287,66,0,3,0.2737321966,422,1
111446,0.02240759871,5.913768311,66,0,1,0.304156273,5034,1
779,0.03932930954,5.224162012,0,0,0,0.6919127086,82,1
43394,0.02712215123,5.962819462,24,0,1,0.3351615431,114,1
698,0.03621743617,5.302442477,0,0,0,0.7106017192,73,1
81789,0.04636918189,5.322491975,6,0,0,0.2238565088,186,1
779,0.04331900037,5.159899709,0,0,0,0.6803594352,80,1
698,0.03636543023,5.289751776,0,0,0,0.717765043,70,1
759,0.040558157,5.18074117,0,0,0,0.6930171278,105,1
86594,0.02634568413,5.984286118,22,0,1,0.2479271081,126,1
772,0.04190439709,5.167712404,0,0,0,0.6813471503,85,1
675,0.03553797121,5.330341692,0,0,0,0.7274074074,101,1
695,0.03529948376,5.340017576,0,0,0,0.7151079137,75,1
567,0.0981983161,4.495441373,0,0,0,0.4744268078,97,1
749,0.04375174029,5.155026883,0,0,0,0.691588785,114,1
43394,0.02712215123,5.962819462,24,0,1,0.3351615431,114,1
779,0.04028960733,5.223917716,0,0,0,0.6867779204,83,1
138635,0.02164707411,5.820181407,55,0,0,0.3801493129,39941,1
233634,0.02343248926,6.009811245,141,0,3,0.3541136992,31483,1
2003,0.04248192791,5.030924777,0,0,0,0.5237144284,54,1
698,0.03629554415,5.283878103,0,0,0,0.7106017192,71,1
705,0.03585589942,5.342704319,0,0,0,0.7163120567,70,1
752,0.04194053319,5.188972569,0,0,0,0.6914893617,103,1
17536,0.03471851917,5.393136239,30,0,0,0.315522354,100,1
772,0.04033856844,5.184953988,0,0,0,0.689119171,86,1
759,0.04040867549,5.192026503,0,0,0,0.7009222661,100,1
772,0.04378943973,5.141933525,0,0,0,0.6943005181,80,1
43394,0.02712215123,5.962819462,24,0,1,0.3351615431,114,1
742,0.04407244526,5.127161525,0,0,0,0.6846361186,112,1
87741,0.02670108002,6.001423459,24,0,1,0.2492107453,126,1
103892,0.02782858005,5.925180915,27,0,1,0.2522619643,126,1
769,0.03824975618,5.280845586,0,0,0,0.6957087126,93,1
762,0.03972187445,5.219005539,0,0,0,0.6955380577,92,1
95101,0.02444076286,5.709121715,62,0,1,0.2212595031,194,1
116935,0.02613175815,5.736370889,54,0,2,0.3091375551,5847,1
81594,0.02748578034,5.785703962,33,0,0,0.2621271172,8867,1
198,0.0280982413,5.306745202,0,0,0,0.8535353535,49,1
762,0.03948044602,5.220343851,0,0,0,0.6994750656,88,1
11627,0.03286974292,5.438519474,7,0,0,0.3220091167,93,1
752,0.04192636768,5.181872772,0,0,0,0.6954787234,105,1
685,0.03540359414,5.324052162,0,0,0,0.7167883212,93,1
88607,0.04736189619,5.563259632,34,0,1,0.3018835984,152,1
2975,0.1110986533,5.345539448,13,0,0,0.3798319328,51,1
2874,0.02606733049,5.73428152,2,0,0,0.4384133612,91,1
752,0.03951823101,5.190727083,0,0,0,0.6888297872,102,1
5057,0.03781675294,5.225195283,3,0,0,0.2396677872,64,1
43560,0.04302120799,5.601266952,52,0,0,0.2494949495,421,1
160886,0.03710201048,5.727105149,68,0,3,0.2751637806,595,1
3955,0.05574242857,5.45303076,4,0,0,0.3686472819,39,1
24829,0.02140977557,6.007359575,11,0,0,0.4177373233,118,1
130394,0.02532967969,5.842189744,27,0,3,0.3192018038,386,1
24678,0.04591166481,5.397233514,0,0,0,0.1172299214,61,1
698,0.03622565806,5.30668165,0,0,0,0.7191977077,71,1
769,0.03902863567,5.207478734,0,0,0,0.6866059818,91,1
752,0.04549607615,5.086974208,0,0,0,0.6928191489,104,1
772,0.04047969463,5.193714006,0,0,0,0.6943005181,83,1
749,0.040385398,5.191699413,0,0,0,0.696929239,114,1
752,0.04269838796,5.128767663,0,0,0,0.6875,103,1
43132,0.01554294756,6.01914062,3,0,0,0.7585087638,42809,1
72979,0.08225090516,5.682526183,25,0,2,0.2475095575,1128,1
81789,0.04629859154,5.326092125,6,0,0,0.2238687354,186,1
705,0.03595664088,5.334387619,0,0,0,0.7205673759,72,1
335,0.02968987398,5.222500655,3,0,0,0.7313432836,42,1
8998,0.02824657934,5.654167847,10,0,0,0.3450766837,108,1
14444,0.03090830247,5.468849046,34,0,0,0.3509415674,197,1
675,0.03610946258,5.265460716,0,0,0,0.7037037037,103,1
688,0.03654666396,5.299737107,0,0,0,0.7209302326,79,1
705,0.03585589942,5.298307147,0,0,0,0.7092198582,75,1
47,0.01942645698,4.778677989,1,0,0,1.170212766,41,1
762,0.04490568771,5.08184105,0,0,0,0.6745406824,93,1
668,0.03593712126,5.304713092,0,0,0,0.7200598802,99,1
65648,0.05150933309,5.634253289,49,0,0,0.2510815257,1328,1
88455,0.04751854388,5.557810121,34,0,1,0.3023006048,152,1
5306,0.02874536429,5.637486764,2,0,0,0.3782510366,55,1
772,0.04528134513,5.126084793,0,0,0,0.6839378238,86,1
31097,0.01532544966,6.038868042,2,0,0,0.7579509277,120,1
75224,0.03000856471,5.48818977,30,0,0,0.2894820802,153,1
695,0.0366761346,5.249144165,0,0,0,0.7151079137,77,1
2592,0.04653307504,5.237826016,5,0,0,0.4000771605,100,1
749,0.04281644688,5.137314528,0,0,0,0.6902536716,114,1
1862,0.06009381325,4.799945837,6,0,0,0.5198711063,23,1
60244,0.01556301498,6.012724396,3,0,0,0.7586481641,59986,1
723,0.02902380339,4.6446219,1,0,0,0.7717842324,36,1
1264,0.02535028113,5.744099532,0,0,0,0.5735759494,61,1
749,0.04205607477,5.149936952,0,0,0,0.691588785,116,1
161911,0.03071762472,5.717748271,95,0,3,0.2704263453,422,1
27976,0.03117093195,5.288846605,41,0,0,0.2923577352,200,1
752,0.0402265065,5.209251342,0,0,0,0.7021276596,104,1
678,0.03599517218,5.300024871,0,0,0,0.7300884956,89,1
4207,0.04198185465,5.447869783,5,0,0,0.3950558593,152,1
44351,0.0155795132,6.006555039,2,0,0,0.7582016189,44223,1
685,0.03568958894,5.321175542,0,0,0,0.7255474453,93,1
160964,0.03710679869,5.728115855,69,0,3,0.2753907706,611,1
217151,0.03943173671,6.091602925,60,0,1,0.252989855,11596,1
769,0.04131109124,5.218448095,0,0,0,0.6931079324,93,1
695,0.03545705223,5.330319078,0,0,0,0.7165467626,77,1
85779,0.02003794273,5.81486484,1,0,0,0.5604285431,70,1
33081,0.1381189541,5.445303637,1,0,0,0.2015356247,91,1
121,0.03553719008,4.779706905,0,0,0,0.7520661157,30,1
74594,0.01541003814,6.024110618,3,0,0,0.7604096844,50,1
1124,0.03842814272,5.439016913,8,0,0,0.543594306,50,1
759,0.03870875788,5.241008753,0,0,0,0.7061923584,100,1
143062,0.03473460969,5.554759239,98,0,2,0.2348492262,422,1
705,0.03532398453,5.356721758,0,0,0,0.7219858156,76,1
42338,0.02765441906,5.704868219,24,0,0,0.2322263687,127,1
2765,0.04780240917,5.29844399,5,0,0,0.4585895118,66,1
91006,0.04822629369,5.64084763,82,0,0,0.2344350922,1328,1
185789,0.03396129702,5.781454891,105,0,3,0.2942423933,11589,1
85773,0.02004016284,5.814767321,1,0,0,0.5605260397,70,1
114318,0.02949472485,6.074146599,28,0,1,0.2548155146,168,1
164114,0.03335783762,5.735239545,104,0,3,0.274711481,422,1
695,0.03583853378,5.2958415,0,0,0,0.7050359712,80,1
25172,0.01558170652,6.006992519,2,0,0,0.7588987764,25127,1
32,0.01209677419,4.573557262,1,0,0,1.25,25,1
3801,0.04820005816,5.418133692,4,0,0,0.4267298079,43,1
762,0.04526438137,5.125974681,0,0,0,0.6797900262,92,1
13380,0.03108970225,5.360668419,12,0,0,0.3392376682,58,1
759,0.04083278581,5.21784968,0,0,0,0.69828722,103,1
869,0.0347478165,5.248944961,2,0,0,0.499424626,30,1
33081,0.1381189541,5.445303637,1,0,0,0.2015356247,91,1
82417,0.02647653222,6.131506548,22,0,1,0.2473033476,115,1
678,0.0367533322,5.265021024,0,0,0,0.7168141593,89,1
9828,0.03957551743,5.748326415,8,0,0,0.3607041107,77,1
705,0.0365046744,5.296019195,0,0,0,0.7219858156,71,1
11627,0.03286974292,5.438519474,7,0,0,0.3220091167,93,1
698,0.03662441984,5.291958931,0,0,0,0.7148997135,76,1
37240,0.04273693781,5.501319664,11,0,0,0.2593447905,89,1
229103,0.02623596017,5.975845568,141,0,3,0.3552856139,31483,1
752,0.04721364422,5.072273155,0,0,0,0.6848404255,106,1
749,0.05393644289,5.064809613,0,0,0,0.6822429907,114,1
33796,0.03683257566,5.457857702,1,0,0,0.1903183809,118,1
678,0.03700169497,5.284761188,0,0,0,0.7197640118,94,1
10421,0.03946668666,5.49472924,1,0,0,0.2902792438,167,1
94172,0.03123330789,5.452797534,34,0,0,0.2558085206,193,1
995,0.09459788244,4.387811936,0,0,0,0.3989949749,35,1
142739,0.03479245487,5.551689901,98,0,2,0.2343648197,422,1
4656,0.03094809157,5.387751214,14,0,1,0.3707044674,39,1
81159,0.02764924278,5.779398885,33,0,0,0.2615729617,8867,1
675,0.03555555556,5.310983327,0,0,0,0.717037037,101,1
759,0.04445162883,5.170005303,0,0,0,0.696969697,107,1
30853,0.02943358802,5.497027446,25,0,1,0.2790004214,143,1
759,0.03871918682,5.252457619,0,0,0,0.7009222661,103,1
160677,0.03000996777,5.780024747,103,0,3,0.2748682139,422,1
81159,0.02764924278,5.779398885,33,0,0,0.2615729617,8867,1
749,0.04113863047,5.170067597,0,0,0,0.6929238985,114,1
328,0.05418811069,5.320069125,1,0,0,0.6707317073,57,1
749,0.03926804367,5.209209234,0,0,0,0.6889185581,114,1
103749,0.06681546435,5.623692165,6,0,0,0.2342673182,1526,1
81159,0.02764924278,5.779398885,33,0,0,0.2615729617,8867,1
370,0.0710906028,4.144491697,0,0,0,0.4378378378,164,1
5733,0.02717339374,5.682015471,2,0,0,0.3757195186,416,1
688,0.03589079584,5.33034681,0,0,0,0.7252906977,79,1
14444,0.03090830247,5.468849046,34,0,0,0.3509415674,197,1
752,0.03923492081,5.238251682,0,0,0,0.6914893617,107,1
752,0.04600249313,5.155573873,0,0,0,0.6914893617,105,1
779,0.04014110768,5.23220006,0,0,0,0.6957637997,83,1
769,0.04108420026,5.163914969,0,0,0,0.6853055917,87,1
772,0.04377599914,5.142332066,0,0,0,0.6865284974,82,1
68,0.02765583845,4.720731497,1,0,0,1.044117647,35,1
752,0.04192636768,5.158223964,0,0,0,0.6941489362,103,1
675,0.03606989779,5.296266497,0,0,0,0.7214814815,102,1
779,0.04691599209,5.0877307,0,0,0,0.6854942234,84,1
759,0.03935882862,5.208436586,0,0,0,0.696969697,103,1
779,0.04162940425,5.206133446,0,0,0,0.6957637997,77,1
246,0.175111996,3.369357246,0,0,0,0.4512195122,116,1
1489,0.1292552193,5.393855694,2,0,0,0.4734721289,60,1
705,0.03667794971,5.277728915,0,0,0,0.7134751773,75,1
37723,0.07384066584,5.528991975,11,0,0,0.2389788723,281,1
87075,0.06615525173,6.008452795,53,0,1,0.2121619294,3147,1
762,0.04109111854,5.195715359,0,0,0,0.6824146982,90,1
769,0.0384393964,5.27246758,0,0,0,0.6931079324,92,1
688,0.0361616059,5.294784825,0,0,0,0.7078488372,76,1
177,0.1708126036,3.61187674,0,0,0,0.7401129944,31,1
102640,0.03648882605,5.731596545,165,0,1,0.2872077163,2308,1
87741,0.02670108002,6.001423459,24,0,1,0.2492107453,126,1
53740,0.03411775989,5.513434902,7,0,0,0.2548567175,174,1
137439,0.01781027538,6.01109885,74,0,2,0.3680905711,109,1
1636,0.04734841064,5.402300313,0,0,0,0.4052567237,40,0
2470,0.05980949195,5.071189188,0,0,0,0.3587044534,59,0
3101,0.08132485879,5.189579782,0,0,0,0.3437600774,78,0
717,0.03971389168,5.487485009,0,0,0,0.6485355649,40,0
8222,0.07249788447,5.218571104,0,0,0,0.2681829239,86,0
4978,0.07858115996,5.031517452,2,0,0,0.2434712736,61,0
1324,0.07651405645,5.171389267,0,0,0,0.413897281,62,0
806,0.05513616818,4.827763417,0,0,0,0.5421836228,41,0
2538,0.0620925356,5.024744331,0,0,0,0.2695035461,65,0
3010,0.1042085261,4.933723054,0,0,0,0.3129568106,36,0
631,0.06052373406,4.8230439,0,0,0,0.6022187005,36,0
6032,0.05125150252,5.116518855,0,0,0,0.1896551724,75,0
3836,0.06162125639,5.083748334,0,0,0,0.1952554745,44,0
785,0.05875471208,4.89815601,0,0,0,0.5541401274,35,0
2587,0.1006167132,5.27448821,0,0,0,0.3873212215,67,0
512,0.05925116194,4.916236071,0,0,0,0.5859375,23,0
5544,0.0755973435,5.133667732,0,0,0,0.2743506494,58,0
5218,0.09823135483,5.181133711,0,0,0,0.266768877,70,0
729,0.06050739384,4.907387011,0,0,0,0.5390946502,49,0
1359,0.05331066224,4.979384731,0,0,0,0.4260485651,69,0
13853,0.1042053417,5.181087438,0,0,0,0.2501263264,49,0
5324,0.075503256,5.229117298,0,0,0,0.2999624343,69,0
1235,0.07485482188,5.009523656,0,0,0,0.4469635628,38,0
1497,0.07096010202,4.983170516,0,0,0,0.4535738143,47,0
1583,0.08470370634,4.877410921,0,0,0,0.4017687934,32,0
1224,0.07093002838,4.884407903,0,0,0,0.4787581699,36,0
816,0.04621376158,5.050013422,0,0,0,0.5465686275,45,0
2053,0.05398223871,5.337108837,0,0,0,0.3536288358,54,0
5029,0.06325515669,5.209280072,0,0,0,0.2402068006,58,0
9371,0.1128656878,5.271258793,0,0,0,0.2793725323,60,0
714,0.03995819927,5.500553679,0,0,0,0.6526610644,40,0
1501,0.05265378636,4.958195536,0,0,0,0.3957361759,74,0
867,0.07711814518,5.066610785,0,0,0,0.5005767013,39,0
3325,0.06255132416,5.209934214,0,0,0,0.2042105263,45,0
1182,0.07196287525,4.895673232,0,0,0,0.4399323181,41,0
642,0.0530518417,4.957080298,0,0,0,0.5887850467,34,0
5622,0.06551301654,4.916603285,0,0,0,0.173959445,57,0
1995,0.1168141015,5.100429533,0,0,0,0.3197994987,46,0
698,0.06159841811,4.78538524,0,0,0,0.5401146132,45,0
79681,0.06155834726,5.090381889,3,0,0,0.1191877612,113,0
1046,0.07144281702,4.802436886,0,0,0,0.465583174,57,0
1528,0.08108325876,4.868834427,2,0,0,0.4214659686,32,0
7353,0.09111896479,5.402421304,0,0,0,0.2166462668,68,0
2088,0.07766973804,4.981258649,0,0,0,0.3807471264,73,0
1641,0.06993653483,4.730845559,0,0,0,0.3814747105,39,0
1834,0.07010335774,5.168199689,0,0,0,0.3031624864,44,0
1902,0.06014489026,4.968230798,0,0,0,0.4022082019,61,0
1354,0.07315217237,4.6985902,0,0,0,0.4586410635,41,0
506,0.04681250734,4.887223498,0,0,0,0.6383399209,36,0
3263,0.07191683204,5.03271477,0,0,0,0.2497701502,66,0
641,0.04921021841,4.867208702,0,0,0,0.6255850234,40,0
9108,0.1156820302,5.372130965,0,0,0,0.220136144,72,0
473,0.04764933529,4.915607266,0,0,0,0.6617336152,33,0
1611,0.05084174299,5.279220324,0,0,0,0.3947858473,40,0
8374,0.1019107871,5.130564338,0,0,0,0.2879149749,58,0
1841,0.05645325083,4.990496387,0,0,0,0.2493210212,58,0
613,0.05306592458,5.328114875,0,0,0,0.6084828711,40,0
624,0.05180166276,4.834049793,0,0,0,0.5945512821,47,0
2669,0.08382376815,4.807472584,0,0,0,0.3143499438,42,0
3681,0.08734955057,4.982976042,0,0,0,0.3588698723,67,0
9662,0.08442073264,5.183944324,0,0,0,0.2653694887,114,0
1758,0.06212368145,5.054417089,0,0,0,0.3964732651,59,0
2792,0.08720672978,4.880550459,0,0,0,0.3302292264,65,0
3562,0.07256271975,4.940855803,0,0,0,0.3088152723,87,0
1733,0.08868000464,5.392741739,0,0,0,0.3733410271,26,0
1112,0.03878481373,5.67444161,0,0,0,0.5548561151,40,0
3860,0.0804997939,4.989777894,0,0,0,0.3137305699,67,0
1194,0.0565035291,5.020827067,0,0,0,0.4849246231,49,0
7115,0.09995533043,5.131636364,0,0,0,0.2781447646,57,0
2624,0.08314261505,4.975609145,0,0,0,0.3464176829,56,0
462,0.04692415321,4.899102473,0,0,0,0.6731601732,43,0
1481,0.06083635965,5.162618985,0,0,0,0.484132343,65,0
1730,0.04768413783,5.259215187,0,0,0,0.3803468208,40,0
3069,0.07849831961,5.025858232,0,0,0,0.2551319648,61,0
1229,0.05829002155,4.828357564,0,0,0,0.4458909683,62,0
2557,0.07909828064,4.850664493,0,0,0,0.2937035589,76,0
1102,0.04634130662,5.05300147,0,0,0,0.4882032668,48,0
1023,0.0651894872,4.927281466,0,0,0,0.4232649071,51,0
2467,0.06595511687,4.950209053,0,0,0,0.3907580057,54,0
1472,0.0591886989,4.979977904,0,0,0,0.4442934783,65,0
1284,0.05605291337,4.82765992,0,0,0,0.4657320872,80,0
698,0.05273521807,4.980545193,0,0,0,0.5902578797,35,0
2528,0.1179273342,5.109663578,0,0,0,0.230221519,48,0
1151,0.06373890379,4.878857893,0,0,0,0.4578627281,68,0
5097,0.09761636805,5.259730261,0,0,0,0.2783990583,55,0
2832,0.08338971077,5.077066026,0,0,0,0.3386299435,57,0
1232,0.07487049912,4.942356457,0,0,0,0.4586038961,42,0
1758,0.08018826692,5.070069728,0,0,0,0.3321956769,45,0
2654,0.05788757435,5.04471871,0,0,0,0.4027882442,55,0
1882,0.07497199186,4.913660475,0,0,0,0.3788522848,40,0
4354,0.1062843897,4.724825071,0,0,0,0.2719338539,61,0
3625,0.07997975185,5.133321256,0,0,0,0.3133793103,73,0
1547,0.0440221068,5.643637153,0,0,0,0.5100193924,62,0
1774,0.05216160483,5.181569356,0,0,0,0.3816234498,39,0
1043,0.06725027282,4.69284973,0,0,0,0.5043144775,34,0
6258,0.06696893216,5.346626547,0,0,0,0.2893895813,71,0
6469,0.07221004452,5.121799855,0,0,0,0.2518163549,77,0
4800,0.0675770994,5.139794532,0,0,0,0.3285416667,63,0
1518,0.06850946193,4.948965789,0,0,0,0.3544137022,51,0
1165,0.06007403802,4.943867293,0,0,0,0.3905579399,53,0
1148,0.05735003296,5.201572346,0,0,0,0.4790940767,62,0
2896,0.07741414517,5.062125766,0,0,0,0.2672651934,69,0
1716,0.06564727789,4.831859606,0,0,0,0.3787878788,54,0
1179,0.05602428463,4.935633614,0,0,0,0.4444444444,61,0
1933,0.06318609227,5.030234284,0,0,0,0.3466114847,61,0
1747,0.05638400898,5.146948281,0,0,0,0.3686319405,95,0
1771,0.04910382046,5.178824758,0,0,0,0.4167137211,39,0
529,0.04675058716,4.96307719,0,0,0,0.6257088847,39,0
934,0.05434336062,5.054137816,0,0,0,0.4935760171,52,0
524,0.05072030126,4.870307073,0,0,0,0.643129771,39,0
1396,0.06309886927,4.981109053,0,0,0,0.4505730659,43,0
1816,0.04888058663,5.171191564,0,0,0,0.4135462555,39,0
535,0.04801708145,4.94293123,0,0,0,0.6691588785,37,0
1543,0.08507102491,4.883770011,0,0,0,0.3065456902,29,0
431,0.04371661361,5.035220297,0,0,0,0.7006960557,40,0
654,0.06403754022,4.787779992,0,0,0,0.5565749235,37,0
5531,0.07173207203,5.21822566,0,0,0,0.3243536431,92,0
3122,0.1032976791,5.115775661,0,0,0,0.3481742473,60,0
668,0.05219994793,4.845395045,0,0,0,0.5853293413,55,0
4298,0.08134215079,5.031087298,0,0,0,0.2098650535,51,0
2873,0.08846628925,4.952293875,0,0,0,0.3383223112,66,0
567,0.05067274914,4.799850913,0,0,0,0.5273368607,50,0
4512,0.1022680375,5.296129277,1,0,0,0.3271276596,59,0
2591,0.08501235105,3.816845621,0,0,0,0.3438826708,39,0
1115,0.06855109451,5.061140113,0,0,0,0.5094170404,39,0
2513,0.04988771763,5.289455213,0,0,0,0.3139673697,57,0
1177,0.07165542513,4.81718173,0,0,0,0.4324553951,60,0
5986,0.1129598693,5.236152781,0,0,0,0.2955228867,56,0
572,0.06110614429,4.970446603,0,0,0,0.6241258741,35,0
6593,0.08665675312,5.167808876,0,0,0,0.2762020325,95,0
1866,0.06869075225,5.152510014,0,0,0,0.3767416935,80,0
1412,0.0711377421,5.1942147,0,0,0,0.3633144476,46,0
15017,0.1040653628,5.398722281,0,0,0,0.2463208364,84,0
1075,0.07403057468,5.196788242,0,0,0,0.4911627907,40,0
1078,0.07031315945,4.744961801,0,0,0,0.474025974,41,0
32909,0.09973228908,5.426634904,1,0,0,0.2548239084,70,0
655,0.05171697364,5.068477271,0,0,0,0.6,38,0
1142,0.05819241732,5.253234061,0,0,0,0.4886164623,64,0
1978,0.08134139163,4.973968259,0,0,0,0.3377148635,33,0
757,0.04135301559,5.454957214,0,0,0,0.6657859974,40,0
3015,0.1196712742,5.208518415,0,0,0,0.2971807629,65,0
1194,0.0735881138,4.983862305,0,0,0,0.4405360134,46,0
9256,0.1088461375,5.119914443,0,0,0,0.2294727744,46,0
8710,0.05561242253,5.141219019,0,0,0,0.1979334099,95,0
1815,0.06053620296,4.938823635,0,0,0,0.276584022,43,0
820,0.06688406445,4.752250639,0,0,0,0.5341463415,41,0
1335,0.06780542313,4.988362408,0,0,0,0.4284644195,61,0
14607,0.127518407,5.334417204,0,0,0,0.1604025467,97,0
1932,0.05792437435,5.096534323,0,0,0,0.2722567288,45,0
3699,0.1028391021,4.880227733,0,0,0,0.3108948364,34,0
1795,0.07262694603,5.189664238,0,0,0,0.4412256267,66,0
3960,0.08253793301,5.151186718,0,0,0,0.371969697,69,0
582,0.05727179706,4.859376243,0,0,0,0.589347079,41,0
1842,0.06051389481,5.191463097,0,0,0,0.4180238871,63,0
1292,0.05889307494,4.9354714,0,0,0,0.399380805,39,0
4866,0.04933500443,5.38550331,0,0,0,0.4282778463,76,0
871,0.0605249614,5.020410954,1,0,0,0.5510907003,41,0
4187,0.09211457072,5.001284543,0,0,0,0.3666109386,63,0
3409,0.05390178167,5.216817631,0,0,0,0.2167791141,61,0
5711,0.107677291,5.406563344,0,0,0,0.2957450534,75,0
2557,0.06690615164,5.407939459,0,0,0,0.416112632,68,0
1121,0.05224926724,4.965773361,0,0,0,0.4049955397,85,0
935,0.07642592953,4.929682171,0,0,0,0.4727272727,47,0
2049,0.06527336124,5.040161208,0,0,0,0.3772571986,57,0
843,0.05576453284,5.038677794,0,0,0,0.5456702254,47,0
2556,0.08286400289,5.252574508,0,0,0,0.3051643192,59,0
8579,0.06080975328,5.096300423,0,0,0,0.1538640867,119,0
1485,0.09199179577,5.102482318,0,0,0,0.3946127946,54,0
1356,0.07110124199,5.210337831,0,0,0,0.4542772861,64,0
1347,0.06983986207,5.204770706,0,0,0,0.435783222,34,0
1916,0.06533520116,4.996453182,0,0,0,0.4164926931,65,0
3424,0.08218302658,5.455739587,0,0,0,0.3492990654,63,0
5611,0.08135058109,5.149552472,2,0,0,0.2924612369,61,0
4155,0.09402573716,5.214954002,0,0,0,0.2926594465,90,0
2481,0.07888338469,5.011164421,0,0,0,0.3293027005,63,0
435,0.04597701149,4.833376951,0,0,0,0.5954022989,43,0
2389,0.07697024259,5.029099975,0,0,0,0.3361239012,53,0
3464,0.09475391119,5.312308893,0,0,0,0.2826212471,34,0
5528,0.1075306671,4.96707195,0,0,0,0.2291968162,66,0
3224,0.09965670133,4.871154658,0,0,0,0.2785359801,61,0
1382,0.09626720292,4.807972041,0,0,0,0.3986975398,33,0
2506,0.04794624637,5.373019889,0,0,0,0.3343974461,44,0
1587,0.06294760948,5.294269128,0,0,0,0.4253308129,50,0
5543,0.08116271688,5.250344082,0,0,0,0.3077755728,58,0
901,0.05839684301,4.822168171,0,0,0,0.4395116537,59,0
3225,0.06717313944,5.082332637,0,0,0,0.3751937984,107,0
1133,0.06763681274,4.966819667,0,0,0,0.4448367167,39,0
3280,0.1068200076,4.405340172,0,0,0,0.2774390244,75,0
5485,0.06109121954,4.91743556,0,0,0,0.2796718323,83,0
432,0.0468763427,4.905612201,0,0,0,0.6365740741,33,0
1066,0.06532956337,4.791209162,0,0,0,0.4681050657,44,0
1664,0.05190409888,5.130899237,0,0,0,0.3924278846,39,0
2822,0.09402800852,5.105864865,0,0,0,0.3749114103,53,0
722,0.05417222156,5.021976486,0,0,0,0.5817174515,35,0
2500,0.1042064826,4.94636284,0,0,0,0.2848,42,0
2627,0.08274579032,5.274819197,0,0,0,0.325085649,62,0
431,0.04351157395,5.059355198,0,0,0,0.7076566125,40,0
1215,0.07727812015,5.22897528,0,0,0,0.4304526749,65,0
1133,0.05747585291,5.054062228,0,0,0,0.4333627538,45,0
8297,0.08287998741,5.155895517,0,0,0,0.2304447391,65,0
7617,0.0771890235,5.197857783,0,0,0,0.2641459892,62,0
14246,0.06648020564,5.144631315,0,0,0,0.1365295522,54,0
2771,0.05286183486,5.211315059,0,0,0,0.3576326236,74,0
3459,0.05666578214,5.003171549,0,0,0,0.3376698468,83,0
2943,0.09395024847,5.012477405,0,0,0,0.3346924907,52,0
1317,0.08954448837,4.931740911,0,0,0,0.363705391,44,0
4805,0.07602544186,5.083904229,0,0,0,0.3015608741,73,0
916,0.05149497697,5.069200436,0,0,0,0.5611353712,38,0
